column,psi,psi_null_q99,p_perm,null_share_ref,null_share_cur,null_share_delta,psi_excl_null,top_bucket,note,p_perm_bh,psi_over_null
V238,0.199885198406714,0.000699466990692967,0.00497512437810945,0.594658936967089,0.796081400097616,0.201422463130527,0.0103385102100724,               0,"",0.00497512437810945,285.767879065582
V227,0.199426321099011,0.000845067424757827,0.00497512437810945,0.594658936967089,0.796081400097616,0.201422463130527,0.00842762071605794,               0,"",0.00497512437810945,235.988650439533
V220,0.198546781252466,0.000871894436446051,0.00497512437810945,0.594658936967089,0.796081400097616,0.201422463130527,0.00526479590535345,               0,"",0.00497512437810945,227.718830345755
V170,0.197373043263308,0.000246468578915963,0.00497512437810945,0.603484341381783,0.79856165270487,0.195077311323086,0.0360909608526815,"[1, 2)","",0.00497512437810945,800.80407868382
V190,0.197191623669288,0.000797913415443689,0.00497512437810945,0.603484341381783,0.798282748797227,0.194798407415444,0.0381601881353639,               1,"",0.00497512437810945,247.134112364357
V194,0.196668712207206,0.000427094434421372,0.00497512437810945,0.603484341381783,0.79856165270487,0.195077311323086,0.0351401563295996,               1,"",0.00497512437810945,460.480625259499
V206,0.196300994793685,0.000775050954102895,0.00497512437810945,0.603484341381783,0.798282748797227,0.194798407415444,0.0343407051652329,               0,"",0.00497512437810945,253.274954058859
id_06,0.196238549285306,0.000206765332743987,0.00497512437810945,0.60869391983425,0.805364915880589,0.19667099604634,0.0131864987267846,"[-1, Inf)","",0.00497512437810945,949.088257112645
V195,0.19623308464663,0.000503316943971132,0.00497512437810945,0.603484341381783,0.79856165270487,0.195077311323086,0.0344611006648126,               1,"",0.00497512437810945,389.879750716053
V187,0.196102205319175,0.000845497334025931,0.00497512437810945,0.603484341381783,0.798282748797227,0.194798407415444,0.0354867549100686,               1,"",0.00497512437810945,231.937106632155
client_m5_mean_prior,0.194969774763405,0.000201263271919933,0.00497512437810945,0.81257470714798,0.621866066359208,-0.190708640788772,0.0354478482486559,"[-Inf, 0.5000000)","",0.00497512437810945,968.730026613935
V191,0.194149142618676,0.00079184819568827,0.00497512437810945,0.603484341381783,0.798282748797227,0.194798407415444,0.0273870567006348,               1,"",0.00497512437810945,245.184801425131
V186,0.194138424623894,0.000909655886773623,0.00497512437810945,0.603484341381783,0.798282748797227,0.194798407415444,0.0283820764122116,               1,"",0.00497512437810945,213.419632024222
V197,0.193607414382649,0.000514032144384151,0.00497512437810945,0.603484341381783,0.79856165270487,0.195077311323086,0.0239311119072652,               1,"",0.00497512437810945,376.644566877437
V188,0.192310730777381,0.000169735196224073,0.00497512437810945,0.603484341381783,0.79856165270487,0.195077311323086,0.0190816647135201,"[1, Inf)","",0.00497512437810945,1133.00443900571
V200,0.192310730777381,0.000148733295647134,0.00497512437810945,0.603484341381783,0.79856165270487,0.195077311323086,0.0190816647135201,"[1, Inf)","",0.00497512437810945,1292.99044938555
V196,0.192284484178307,0.000802446498079122,0.00497512437810945,0.603484341381783,0.798282748797227,0.194798407415444,0.0207461323387791,               1,"",0.00497512437810945,239.622809294568
V189,0.192110750396158,0.000176524341550584,0.00497512437810945,0.603484341381783,0.79856165270487,0.195077311323086,0.0183891499096616,"[1, Inf)","",0.00497512437810945,1088.29608828257
V198,0.192110750396158,0.000138880124362493,0.00497512437810945,0.603484341381783,0.79856165270487,0.195077311323086,0.0183891499096616,"[1, Inf)","",0.00497512437810945,1383.2846944659
V201,0.192110750396158,0.000218576326622838,0.00497512437810945,0.603484341381783,0.79856165270487,0.195077311323086,0.0183891499096616,"[1, Inf)","",0.00497512437810945,878.918377687132
V184,0.190003152547337,0.000563365905875189,0.00497512437810945,0.603484341381783,0.79856165270487,0.195077311323086,0.0115412431306369,               0,"",0.00497512437810945,337.264201766287
V303,0.189983845331619,0.000126103815451921,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.189484981764779,"[1, Inf)","",0.00497512437810945,1506.56698729352
V169,0.189623010524101,0.000731396140483653,0.00497512437810945,0.603484341381783,0.79856165270487,0.195077311323086,0.012097060104112,               0,"",0.00497512437810945,259.261705152981
V173,0.188409997160143,0.000500646131514673,0.00497512437810945,0.603484341381783,0.798282748797227,0.194798407415444,0.00801879738180808,               0,"",0.00497512437810945,376.333672228967
D3,0.140521882045265,0.000340725257151525,0.00497512437810945,0.566061040720376,0.380863207594155,-0.185197833126221,0.00249565075365303,__null__,"",0.00497512437810945,412.41991632799
D5,0.137145510442478,0.000346303610044561,0.00497512437810945,0.653189497171089,0.471985098562649,-0.181204398608441,0.00480369263185128,__null__,"",0.00497512437810945,396.026799792329
R_emaildomain,0.129972215166193,0.000697979750300698,0.00497512437810945,0.653727388636545,0.794656997997868,0.140929609361324,0.10295111693937,anonymous.com,"",0.00497512437810945,186.212014188376
D2,0.122249788314548,0.000457910105926191,0.00497512437810945,0.576470236672245,0.418176566095246,-0.158293670576999,0.0422266379212642,__null__,"",0.00497512437810945,266.973335448186
R_emaildomain_freq,0.119478088002403,0.000280332937893262,0.00497512437810945,0.653727388636545,0.794656997997868,0.140929609361324,0.0659340353000892,"[16444, 21819)","",0.00497512437810945,426.200677309974
ProductCD_is_R,0.106448715065655,0.000130985209021363,0.00497512437810945,0,0,0,0.106448715065655,               1,"",0.00497512437810945,812.677369154664
D1,0.105440264090822,0.00026868750801472,0.00497512437810945,0,0.000408395007620053,0.000408395007620053,0.103011934222797,"[-Inf, 3)","",0.00497512437810945,392.427116801594
card6,0.105385770811324,0.000316099019622096,0.00497512437810945,3.98438122559567e-05,0.00740091440638292,0.00736107059412696,0.0671142238209495,credit,"",0.00497512437810945,333.394804379069
card6_is_debit,0.105070734087162,0.000174214449730503,0.00497512437810945,3.98438122559567e-05,0.00740091440638292,0.00736107059412696,0.0667979454457878,               0,"",0.00497512437810945,603.111476973917
card6_is_credit,0.104963105646608,0.000149832092772022,0.00497512437810945,3.98438122559567e-05,0.00740091440638292,0.00736107059412696,0.0666899362919209,               1,"",0.00497512437810945,700.538207167105
C4,0.103373747085689,0.00018402947654682,0.00497512437810945,0,0,0,0.103373747085689,"[1, Inf)","",0.00497512437810945,561.723855468279
C13,0.100324000952317,0.000351556791005335,0.00497512437810945,0,0,0,0.100324000952317,"[1, 2)","",0.00497512437810945,285.370681264396
V99,0.099496535873194,0.000218595457779451,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0945971718167203,"[2, Inf)","",0.00497512437810945,455.162869731628
V101,0.0952599148562972,0.000972551937330604,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0903812514884475,__other__,"",0.00497512437810945,97.9484089227772
D8,0.093542074074073,0.000490297303934328,0.00497512437810945,0.782622121284565,0.883906248443617,0.101284127159052,0.106207215734646,"[590.449988, Inf)","",0.00497512437810945,190.786433707582
V130,0.093423489061202,0.00026174432000308,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0885219623827354,"[162.074, Inf)","",0.00497512437810945,356.926519208145
dist1,0.0912670911980005,0.000490023705315864,0.00497512437810945,0.696967885887322,0.553355313617483,-0.143612572269838,0.00646038136249413,__null__,"",0.00497512437810945,186.250359335516
C12,0.0905753990612162,0.00013553269466629,0.00497512437810945,0,0,0,0.0905753990612162,"[1, Inf)","",0.00497512437810945,668.29187809061
D9,0.0834260753915379,0.000400688079249786,0.00497512437810945,0.782622121284565,0.883906248443617,0.101284127159052,0.0456691641581147,"[0.666666, 0.750000)","",0.00497512437810945,208.207031134387
V96,0.0832415409491897,0.000232572272857936,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0783352590021553,"[3, Inf)","",0.00497512437810945,357.916874295832
V127,0.0823756839715797,0.00023713547303462,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0774689857874983,"[265.4648, Inf)","",0.00497512437810945,347.37815864248
TransactionAmt,0.0823518377306972,0.000420678202712602,0.00497512437810945,0,0,0,0.0823518377306972,"[50.000, 57.950)","",0.00497512437810945,195.75969755428
V106,0.0800014927597781,0.000869305377403305,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0751102007123234,__other__,"",0.00497512437810945,92.0292164748248
id_10,0.0785762792031671,0.00076015916179506,0.00497512437810945,0.782622121284565,0.883906248443617,0.101284127159052,0.0174651193548483,               0,"",0.00497512437810945,103.368193336794
C2,0.0769862487585597,0.000255740591323792,0.00497512437810945,0,0,0,0.0769862487585597,"[1, 2)","",0.00497512437810945,301.032575079518
V310,0.0763740786040971,0.000277436173892362,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0758681770692076,"[226.0000, Inf)","",0.00497512437810945,275.28522157939
id_09,0.0761729530100277,0.000157688160524687,0.00497512437810945,0.782622121284565,0.883906248443617,0.101284127159052,0.00185291558646885,"[0, Inf)","",0.00497512437810945,483.060698765031
V299,0.0758857985069772,0.000817382838472682,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0753774875516464,__other__,"",0.00497512437810945,92.8399703727245
V285,0.0745908179160114,0.000205641169554664,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0740848448481268,"[-Inf, 1)","",0.00497512437810945,362.723174924286
card4,0.0691957456311193,0.000252696527051087,0.00497512437810945,6.97266714479241e-05,0.00741087526022731,0.00734114858877938,0.0349949911153705,__null__,"",0.00497512437810945,273.82942867723
V283,0.0691321464916431,0.000222564575760831,0.00497512437810945,0,0.000408395007620053,0.000408395007620053,0.0666963348960474,"[-Inf, 1)","",0.00497512437810945,310.616126826637
card4_is_american_express,0.0650605507909945,0.000158265828795454,0.00497512437810945,6.97266714479241e-05,0.00741087526022731,0.00734114858877938,0.0308443172926235,__null__,"",0.00497512437810945,411.084005221873
V104,0.0639676016930197,0.000563223433035341,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0590659697439205,              11,"",0.00497512437810945,113.574112760692
M5,0.0638478283120195,0.000182313796143499,0.00497512437810945,0.68949717108933,0.567848355961073,-0.121648815128257,5.30527044893973e-05,__null__,"",0.00497512437810945,350.208429984996
M4,0.0633770276030183,0.000252186487996033,0.00497512437810945,0.576609690015141,0.457870568665146,-0.118739121349995,0.0138074330267277,__null__,"",0.00497512437810945,251.310163786472
M4_is_M2,0.0630484003144332,0.000178844140700885,0.00497512437810945,0.576609690015141,0.457870568665146,-0.118739121349995,0.013129668245984,               0,"",0.00497512437810945,352.532658142159
V105,0.0618247214257527,0.00072919739540306,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0569188224326699,__other__,"",0.00497512437810945,84.7846163679445
M4_is_M0,0.0582104589571963,0.000190201435897966,0.00497512437810945,0.576609690015141,0.457870568665146,-0.118739121349995,0.00306381838100048,__null__,"",0.00497512437810945,306.046369641624
id_18,0.0580308791968303,0.000366832143798241,0.00497512437810945,0.870109172045581,0.933501339734842,0.0633921676892607,0.112674322096827,"[13, 15)","",0.00497512437810945,158.194640731232
M4_is_M1,0.0579939363882993,0.000195080285284978,0.00497512437810945,0.576609690015141,0.457870568665146,-0.118739121349995,0.00260855371561481,__null__,"",0.00497512437810945,297.282405054823
V282,0.0571969229673214,0.000197438891842816,0.00497512437810945,0,0.000408395007620053,0.000408395007620053,0.0547587798035033,"[-Inf, 1)","",0.00497512437810945,289.694307101647
V307,0.055610608199127,0.000283582344317073,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.055103619953149,"[371.80, Inf)","",0.00497512437810945,196.100389581901
V124,0.054584349766979,0.000660237980039178,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0496710942994968,               4,"",0.00497512437810945,82.6737500980177
id_04,0.0520586727044003,0.000777255348470075,0.00497512437810945,0.814078811060642,0.892920821172791,0.0788420101121487,0.00962880382964081,               0,"",0.00497512437810945,66.9775676769171
V297,0.0515204810721354,0.00065556336619595,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0510119033354699,              11,"",0.00497512437810945,78.589627988358
id_03,0.0508954524250434,0.000177303675040418,0.00497512437810945,0.814078811060642,0.892920821172791,0.0788420101121487,0.000705150957081484,"[0, Inf)","",0.00497512437810945,287.052439344201
card_txn_count_24h,0.0499644446060432,0.000368843732936126,0.00497512437810945,0,0,0,0.0499644446060432,"[63, Inf)","",0.00497512437810945,135.462365615673
C1,0.0495435342746802,0.000257987543002028,0.00497512437810945,0,0,0,0.0495435342746802,"[3, 6)","",0.00497512437810945,192.038474796788
V136,0.0483689747368113,0.000709920562169789,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0434495503300559,__other__,"",0.00497512437810945,68.13293953478
V296,0.0482130907779034,0.000844841197640786,0.00497512437810945,0,0.000408395007620053,0.000408395007620053,0.0457759895242546,__other__,"",0.00497512437810945,57.0676369861438
V298,0.047863129162122,0.000923087591791796,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0473548521739231,__other__,"",0.00497512437810945,51.8511239753698
addr2,0.0466330381127154,0.000203478379400852,0.00497512437810945,0.0908040481313252,0.103662605958583,0.0128585578272576,0.0494513654204792,"[-Inf, 87)","",0.00497512437810945,229.179327307539
V293,0.0461676144038736,0.000807252269209326,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0456589753798658,__other__,"",0.00497512437810945,57.1910617843083
card3,0.0420029118701936,0.00019147918431955,0.00497512437810945,2.98828591919675e-05,0.00739095355253852,0.00736107069334656,0.00138874118572771,__null__,"",0.00497512437810945,219.3601984438
V103,0.0394378546973202,0.000843314113289851,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.034518801437156,__other__,"",0.00497512437810945,46.7653203898951
card4_is_mastercard,0.0392406605507403,0.000147186768592941,0.00497512437810945,6.97266714479241e-05,0.00741087526022731,0.00734114858877938,0.00495056801444974,__null__,"",0.00497512437810945,266.604538749432
V131,0.0389699730323605,0.000240603394745723,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0340469248050918,"[47, Inf)","",0.00497512437810945,161.967677445055
card6_is_debit_or_credit,0.0388021966663937,0.000177719536363874,0.00497512437810945,3.98438122559567e-05,0.00740091440638292,0.00736107059412696,0.000291735448294662,__null__,"",0.00497512437810945,218.333884165373
C5,0.0386213278278419,0.000216589413308539,0.00497512437810945,0,0,0,0.0386213278278419,"[1, 2)","",0.00497512437810945,178.315861509004
card6_is_charge_card,0.0386091876571807,0.000218731999986754,0.00497512437810945,3.98438122559567e-05,0.00740091440638292,0.00736107059412696,9.81293946570525e-05,__null__,"",0.00497512437810945,176.513668139636
V137,0.0380231087898636,0.000665175368725547,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0330995125187773,__other__,"",0.00497512437810945,57.1625327358627
V100,0.0378963560820576,0.000177762174505443,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0329727446067339,"[1, Inf)","",0.00497512437810945,213.185713932057
C6,0.0365037647294863,0.000249297162814111,0.00497512437810945,0,0,0,0.0365037647294863,"[2, 4)","",0.00497512437810945,146.426715480534
V320,0.0364116640926191,0.000747724390888275,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0359036083323059,__other__,"",0.00497512437810945,48.6966381414456
C14,0.0357885371939827,0.000222416305084888,0.00497512437810945,0,0,0,0.0357885371939827,"[1, 2)","",0.00497512437810945,160.907884789848
card4_is_discover,0.0356162066558847,0.000186053977360156,0.00497512437810945,6.97266714479241e-05,0.00741087526022731,0.00734114858877938,0.00131207755927667,__null__,"",0.00497512437810945,191.429429035748
V135,0.0354257176399411,0.000708759919658549,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0305009950961862,__other__,"",0.00497512437810945,49.9826763017408
card4_is_visa,0.0344042378600881,0.000170025042900713,0.00497512437810945,6.97266714479241e-05,0.00741087526022731,0.00734114858877938,9.58145255231642e-05,__null__,"",0.00497512437810945,202.348061633359
card_txn_amt_sum_24h,0.0339441212532475,0.000414360016309412,0.00497512437810945,0.203452466331979,0.221838175968444,0.0183857096364654,0.040521360378,"[10026.720, Inf)","",0.00497512437810945,81.9193935640273
V125,0.0332833896137283,0.00058971462584567,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0283601805683042,               3,"",0.00497512437810945,56.4398238656517
card5,0.0321101574684288,0.000276793297936365,0.00497512437810945,0.00528926607697825,0.0102497186058789,0.00496045252890065,0.0290241639682221,"[195, 224)","",0.00497512437810945,116.007713003986
V321,0.031901498521121,0.000653836066879344,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0313932029577338,__other__,"",0.00497512437810945,48.7912798591576
card_txn_amt_avg_24h,0.0307022115136906,0.000427060191721528,0.00497512437810945,0.203452466331979,0.221838175968444,0.0183857096364654,0.0364264158539036,"[173.12791, 226.00000)","",0.00497512437810945,71.8920004927794
V319,0.0302865686348301,0.000718150777882792,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0297782053769753,__other__,"",0.00497512437810945,42.1729942619002
V115,0.0297934795670895,0.000329040199483941,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.024867668714945,               2,"",0.00497512437810945,90.5466250440432
V287,0.0293650628542193,0.000227197294980806,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0288566570735028,"[1, Inf)","",0.00497512437810945,129.249174629038
V133,0.0290890397457138,0.000774455955041428,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0241608396060825,__other__,"",0.00497512437810945,37.5606121385661
V128,0.0289348866209736,0.0001841782510897,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0240075270698309,"[124, Inf)","",0.00497512437810945,157.102624494363
P_emaildomain,0.0286280252446853,0.000748573326181112,0.00497512437810945,0.153787154354929,0.17900650443756,0.0252193500826317,0.0288132160810444,anonymous.com,"",0.00497512437810945,38.2434482280216
V97,0.0285500245239201,0.000127037314160166,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0236225013534365,"[1, Inf)","",0.00497512437810945,224.737312124883
V280,0.0283658472086155,0.000230374645096782,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0278574088172173,"[2, Inf)","",0.00497512437810945,123.129206326933
V295,0.027223605604726,0.00085008715841667,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0267147233933155,__other__,"",0.00497512437810945,32.0244875307037
dist2,0.0265755734561596,0.000436974767686267,0.00497512437810945,0.917403777193402,0.952108214716166,0.0347044375227636,0.0979033455295571,"[7.0, 10.0)","",0.00497512437810945,60.8171808108608
card_txn_count_1h,0.0259251271494763,0.000185221183597491,0.00497512437810945,0,0,0,0.0259251271494763,"[4, Inf)","",0.00497512437810945,139.968477935088
C11,0.0256409522730041,0.000249498752123206,0.00497512437810945,0,0,0,0.0256409522730041,"[2, 4)","",0.00497512437810945,102.769861792103
V132,0.0248530531806291,0.000783038285869095,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0199232320557205,__other__,"",0.00497512437810945,31.7392567249054
V134,0.0245678634648964,0.000742069770382007,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0196380677564154,__other__,"",0.00497512437810945,33.1072150429321
V102,0.0243790406988976,0.000809390518187895,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0194512396584087,__other__,"",0.00497512437810945,30.1202449881408
V318,0.0243008681886356,0.000685691395089599,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.023792344353743,__other__,"",0.00497512437810945,35.439949170516
V316,0.0241582967796681,0.000826907700782301,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0236497612861263,__other__,"",0.00497512437810945,29.2152277174502
V289,0.0239462716896584,0.000438660074637549,0.00497512437810945,0,0.000408395007620053,0.000408395007620053,0.0215014132062705,               1,"",0.00497512437810945,54.5895855907208
V288,0.023710390343863,0.000315635971686362,0.00497512437810945,0,0.000408395007620053,0.000408395007620053,0.0212654258347974,               1,"",0.00497512437810945,75.1194175276806
V129,0.0230717506814426,0.000666416930211785,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0181408364891761,            1000,"",0.00497512437810945,34.6205950591779
V314,0.0223235331825552,0.000192978096702046,0.00497512437810945,0,0.000408395007620053,0.000408395007620053,0.0198782911981749,"[71.709, Inf)","",0.00497512437810945,115.679103297522
V313,0.022097462593861,0.000149462773918223,0.00497512437810945,0,0.000408395007620053,0.000408395007620053,0.0196521705015234,"[40, Inf)","",0.00497512437810945,147.845928551756
V309,0.0220640416989347,0.000719529095984264,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0215555440316252,            1000,"",0.00497512437810945,30.6645580033879
card2,0.0216647818391475,0.000465665235684627,0.00497512437810945,0.0135468961670253,0.0171326686123535,0.00358577244532819,0.0211338752849522,"[555.0, Inf)","",0.00497512437810945,46.5243702534411
P_emaildomain_freq,0.0210242399720928,0.000279173879942378,0.00497512437810945,0.153787154354929,0.17900650443756,0.0252193500826317,0.0197019334119749,"[28293, 35038)","",0.00497512437810945,75.3087644747862
V312,0.0209585536335346,0.000161169197085049,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0204496918913964,"[70, Inf)","",0.00497512437810945,130.040690234839
V315,0.0202090581903854,0.000173929577304996,0.00497512437810945,0,0.000408395007620053,0.000408395007620053,0.0177633516304531,"[49.5495, Inf)","",0.00497512437810945,116.191038370361
V308,0.0201161600559738,0.000243267893465224,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0196072806964684,"[177, Inf)","",0.00497512437810945,82.6913891900388
D13,0.0193813958520483,0.000228123353446482,0.00497512437810945,0.904354928679576,0.88475292102039,-0.0196020076591862,0.143558669010293,"[13, Inf)","",0.00497512437810945,84.9601566838057
addr1_freq,0.0190918033381093,0.000401709746663411,0.00497512437810945,0.0916806120009563,0.103712410227805,0.0120317982268485,0.0193315066072445,"[-Inf, 2776)","",0.00497512437810945,47.526363242827
V109,0.0156965078210199,0.000410312759767072,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0107646165795177,               2,"",0.00497512437810945,38.2549834178457
V116,0.0154110755744757,0.00034475657654858,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0104793135273833,               2,"",0.00497512437810945,44.7013244207224
V311,0.0130731317152342,0.000640789125132949,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.0125641085260009,            1000,"",0.00497512437810945,20.4016129526572
D6,0.0126094394604374,0.00021393238619875,0.00497512437810945,0.872131245517571,0.870548743438287,-0.00158250207928368,0.0979451755738583,"[70, 306)","",0.00497512437810945,58.9412369229725
V123,0.0125876611316744,0.000612277563618746,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00765508550797706,__null__,"",0.00497512437810945,20.5587496253782
D14,0.012555264611146,0.000239258775926589,0.00497512437810945,0.888028926607698,0.891277280288466,0.00324835368076848,0.113544417385177,"[239, Inf)","",0.00497512437810945,52.4756701714396
V114,0.0120866904429496,0.000433395120243664,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00715386103088161,__null__,"",0.00497512437810945,27.8883860901669
D7,0.0120411937970483,0.000294321990236242,0.00497512437810945,0.939029006295322,0.919974500214158,-0.019054506081164,0.093043814828108,"[-Inf, 2)","",0.00497512437810945,40.9116348641949
V110,0.011884455288569,0.000411125005104593,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00695123109618654,__null__,"",0.00497512437810945,28.9071575336205
V98,0.0113609256626755,0.00040947846101972,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00642696018128443,__null__,"",0.00497512437810945,27.7448675429314
id_24,0.0111905886376917,0.00039443338654934,0.00497512437810945,0.984998804685632,0.99303736316277,0.00803855847713808,0.649495263571064,              15,"",0.00497512437810945,28.371301769334
card_amt_deviation_24h,0.0109281206479151,0.000463865208245016,0.00497512437810945,0.203452466331979,0.221838175968444,0.0183857096364654,0.0113145155710731,"[-130.045429, -82.474413)","",0.00497512437810945,23.558827982078
V108,0.0108800852026108,0.000416533902783754,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00594676962097146,__null__,"",0.00497512437810945,26.1205273565914
V95,0.00966709063407344,0.000160483885825362,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00473226858248247,__null__,"",0.00497512437810945,60.2371420928401
V111,0.0094745268079806,0.000480978207784857,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00454062661018327,__null__,"",0.00497512437810945,19.6984533906754
V121,0.00937164488317414,0.000336838611700715,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0044370601395345,__null__,"",0.00497512437810945,27.8223593068985
V126,0.00920748998208593,0.000129791979136127,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0042724984299676,__null__,"",0.00497512437810945,70.9403619805274
addr1,0.00919382663330662,0.000486786344774259,0.00497512437810945,0.0908040481313252,0.103662605958583,0.0128585578272576,0.00809488858633106,"[299, 315)","",0.00497512437810945,18.8867800668693
V120,0.00903211526214061,0.000260430553367957,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00409802565598109,__null__,"",0.00497512437810945,34.6814732193857
V117,0.00898594985616753,0.000242022814449093,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00405184252196964,__null__,"",0.00497512437810945,37.128523922928
client_txn_count_24h,0.00889365294132999,0.000201446501627419,0.00497512437810945,0.0908040481313252,0.104071000966203,0.0132669528348776,0.00763179617574781,"[2, Inf)","",0.00497512437810945,44.1489570157891
V279,0.00883163892045764,0.000189023241838641,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.00832216209774803,"[1, Inf)","",0.00497512437810945,46.7225026644963
V122,0.00841664644308664,0.000279895063339023,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00348194162194695,__null__,"",0.00497512437810945,30.0707213006182
id_21,0.00826524088396626,0.000334767584200479,0.00497512437810945,0.983763646505698,0.992459633639796,0.00869598713409792,0.125164100715322,"[596, 755)","",0.00497512437810945,24.6894898850677
V113,0.00825312051108662,0.000518327369912803,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00331834738519648,__null__,"",0.00497512437810945,15.9226021818509
id_07,0.00823934381612394,0.000441401825537255,0.00497512437810945,0.983733763646506,0.992479555347484,0.00874579170097867,0.119014959203574,"[20.0, 24.0)","",0.00497512437810945,18.6663111465282
id_23,0.00822011726140357,0.000242818378819016,0.00497512437810945,0.983723802693442,0.992459633639796,0.00873583094635388,0.115830361377776,IP_PROXY:HIDDEN,"",0.00497512437810945,33.8529451575427
id_25,0.00794040485310813,0.000409022904520335,0.00497512437810945,0.98384333413021,0.992539320470551,0.00869598634034119,0.0959769186787615,"[-Inf, 190.1)","",0.00497512437810945,19.4131056362722
id_22,0.00783900904497362,0.000672947408093295,0.00497512437810945,0.983723802693442,0.992459633639796,0.00873583094635388,0.192484104509605,              14,"",0.00497512437810945,11.6487692064739
id_08,0.00764601271700699,0.000381169700191078,0.00497512437810945,0.983733763646506,0.992479555347484,0.00874579170097867,0.0687858053441089,"[-Inf, -54)","",0.00497512437810945,20.0593402706828
V112,0.00764111490563849,0.000492364553218925,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.0027057581333326,__null__,"",0.00497512437810945,15.5192222016863
id_26,0.00746822617211769,0.00042445383924298,0.00497512437810945,0.983733763646506,0.992459633639796,0.00872586999328995,0.0559369242815971,"[119, 138)","",0.00497512437810945,17.5949078124429
V119,0.00733221437764196,0.00027820957393376,0.00497512437810945,0,0.000747064038329366,0.000747064038329366,0.00239706447750457,__null__,"",0.00497512437810945,26.35500379792
V284,0.00700847781811309,0.000394538045363113,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.00649887851626632,               2,"",0.00497512437810945,17.7637566274827
V290,0.00688115574548103,0.000844593195171609,0.00497512437810945,0.000109570483703881,0,-0.000109570483703881,0.00637156518608714,               2,"",0.00497512437810945,8.14730190205105
